rating,review,augmented
1,Wouldn’t be so bad if it just died.  However the innard ( upper right hand interior corner) started sparking and then caught fire.  Good thing I was in the kitchen when this happened.,False
1,Wouldn’t be so bad if it just died. However the innard ( upper right hand interior corner) started sparking and,True
1,then caught fire. Good thing I was in the kitchen when this happened.,True
1,then caught fire. Good thing I was in the kitchen when this happened. Wouldn’t be so bad if it just died. However the innard ( upper right hand interior corner) started sparking and,True
1,"Purchased Nov 2021. Out of warranty I guess. Very troubling it has quit. At first I thought it was some problem with the plates I was using. It worked with some but not others. Never anything metal or gold  rimmed, I know that. .Finally it was clear, the thing is broken. Just a frightening sound. A defective item, although it worked for a year a month.",False
1,Purchased Nov 2021. Out of warranty I guess. Very troubling it has quit. At first I thought it was some,True
1,"problem with the plates I was using. It worked with some but not others. Never anything metal or gold rimmed,",True
1,"I know that. .Finally it was clear, the thing is broken. Just a frightening sound. A defective item, although it",True
1,worked for a year a month.,True
1,"problem with the plates I was using. It worked with some but not others. Never anything metal or gold rimmed, Purchased Nov 2021. Out of warranty I guess. Very troubling it has quit. At first I thought it was some worked for a year a month. I know that. .Finally it was clear, the thing is broken. Just a frightening sound. A defective item, although it",True
3,"The microwave is so light and the feet are not sticky.  Pushing any button had it sliding around.  I stuck a huge mousepad under it to fix it.  Um, did anyone test this device?",False
3,The microwave is so light and the feet are not sticky. Pushing any button had it sliding around. I stuck,True
3,"a huge mousepad under it to fix it. Um, did anyone test this device?",True
3,"a huge mousepad under it to fix it. Um, did anyone test this device? The microwave is so light and the feet are not sticky. Pushing any button had it sliding around. I stuck",True
2,"I like to microwave popcorn, but when I did this with a brand with large size bags, the edges scorched and burned a hole in the plastic on the right side of the microwave. The bag was too big for this microwave, so much so that the turntable wouldn't turn when it was almost popped so it stood still while continuing to pop. I had to get rid of the microwave, and took it to the Transfer Station to recycle. Be careful!! I now have a larger microwave and it works much, much better!!",False
2,"I like to microwave popcorn, but when I did this with a brand with large size bags, the edges scorched",True
2,and burned a hole in the plastic on the right side of the microwave. The bag was too big for,True
2,"this microwave, so much so that the turntable wouldn't turn when it was almost popped so it stood still while",True
2,"continuing to pop. I had to get rid of the microwave, and took it to the Transfer Station to recycle.",True
2,"Be careful!! I now have a larger microwave and it works much, much better!!",True
2,"and burned a hole in the plastic on the right side of the microwave. The bag was too big for I like to microwave popcorn, but when I did this with a brand with large size bags, the edges scorched continuing to pop. I had to get rid of the microwave, and took it to the Transfer Station to recycle. this microwave, so much so that the turntable wouldn't turn when it was almost popped so it stood still while Be careful!! I now have a larger microwave and it works much, much better!!",True
1,Ring was damaged.,False
1,Ring was damaged.,True
1,Ring was damaged.,True
1,"Pushing to start are setting times is a issue, you really have to push all buttons hard, setting the clock, big issue have to wait till 10.00 pm to set because the zero button doesn’t work. It’s for memory only.",False
1,"Pushing to start are setting times is a issue, you really have to push all buttons hard, setting the clock,",True
1,big issue have to wait till 10.00 pm to set because the zero button doesn’t work. It’s for memory only.,True
1,"big issue have to wait till 10.00 pm to set because the zero button doesn’t work. It’s for memory only. Pushing to start are setting times is a issue, you really have to push all buttons hard, setting the clock,",True
3,Very weak power. I guess because it is small.,False
3,Very weak power. I guess because it is small.,True
3,Very weak power. I guess because it is small.,True
2,"1. I use the microwave mainly for warming up leftovers and meals, and for popcorn.2. I am 80 and the numbers and words are too small to see.3. I could return it, but I've used it for a week and the others won't fit in the space I have for it.4. It looks easy to clean, but I haven't cleaned it yet.At my age, I would definitely buy one with a handle to open the door, as I don't need a child lock.",False
2,"1. I use the microwave mainly for warming up leftovers and meals, and for popcorn.2. I am 80 and the",True
2,"numbers and words are too small to see.3. I could return it, but I've used it for a week and",True
2,"the others won't fit in the space I have for it.4. It looks easy to clean, but I haven't cleaned",True
2,"it yet.At my age, I would definitely buy one with a handle to open the door, as I don't need",True
2,a child lock.,True
2,"numbers and words are too small to see.3. I could return it, but I've used it for a week and 1. I use the microwave mainly for warming up leftovers and meals, and for popcorn.2. I am 80 and the it yet.At my age, I would definitely buy one with a handle to open the door, as I don't need the others won't fit in the space I have for it.4. It looks easy to clean, but I haven't cleaned a child lock.",True
2,This microwave is very very very weak. It takes several minutes to heat even a small bowl of soup and then sometimes it’s still only luke warm. If I could return this I would.,False
2,This microwave is very very very weak. It takes several minutes to heat even a small bowl of soup and,True
2,then sometimes it’s still only luke warm. If I could return this I would.,True
2,then sometimes it’s still only luke warm. If I could return this I would. This microwave is very very very weak. It takes several minutes to heat even a small bowl of soup and,True
1,"This microwave is very weak. At the max power level it takes forever to cook something. Ex. Tried to cook a Trader Joe’s frozen meal that said cook on high for 4 min. It took at least 10-15min and was just luke warm. This seems abnormal for a microwave. Also there is something wrong with the design for the grip that holds the glass plate in place on the turntable. No matter how you fidget with it, it comes off the track almost every time. So you have just like your plate randomly in there off the track which makes the spin feature useless or causes spills. I feel like the last one of these I bought had zero problems. Now it’s just a crappy small microwave. You could breathe heavily on something and heat it faster.",False
1,This microwave is very weak. At the max power level it takes forever to cook something. Ex. Tried to cook,True
1,a Trader Joe’s frozen meal that said cook on high for 4 min. It took at least 10-15min and was,True
1,just luke warm. This seems abnormal for a microwave. Also there is something wrong with the design for the grip,True
1,"that holds the glass plate in place on the turntable. No matter how you fidget with it, it comes off",True
1,the track almost every time. So you have just like your plate randomly in there off the track which makes,True
1,"a Trader Joe’s frozen meal that said cook on high for 4 min. It took at least 10-15min and was This microwave is very weak. At the max power level it takes forever to cook something. Ex. Tried to cook that holds the glass plate in place on the turntable. No matter how you fidget with it, it comes off just luke warm. This seems abnormal for a microwave. Also there is something wrong with the design for the grip the spin feature useless or causes spills. I feel like the last one of these I bought had zero problems. the track almost every time. So you have just like your plate randomly in there off the track which makes Now it’s just a crappy small microwave. You could breathe heavily on something and heat it faster.",True
3,"When I try to open this thing or push any of the buttons I have to push hard bc the buttons require a lot of force to push then the microwave slips and slides all over the place. Also takes forever to warm up my food. Would not purchase this again, the quality isn’t there.",False
3,When I try to open this thing or push any of the buttons I have to push hard bc the,True
3,buttons require a lot of force to push then the microwave slips and slides all over the place. Also takes,True
3,"forever to warm up my food. Would not purchase this again, the quality isn’t there.",True
3,"buttons require a lot of force to push then the microwave slips and slides all over the place. Also takes When I try to open this thing or push any of the buttons I have to push hard bc the forever to warm up my food. Would not purchase this again, the quality isn’t there.",True
3,Es algo pequeño y no calienta mucho por el bajo watios,False
3,Es algo pequeño y no calienta mucho por el bajo watios,True
3,Es algo pequeño y no calienta mucho por el bajo watios,True
3,It's been about year. The metal is rusting and the plastic on the panel is coming off. Otherwise its functional.,False
3,It's been about year. The metal is rusting and the plastic on the panel is coming off. Otherwise its functional.,True
3,It's been about year. The metal is rusting and the plastic on the panel is coming off. Otherwise its functional.,True
2,I have never used a microwave whose buttons were soooooooo hard to press. literally took all my strength,False
2,I have never used a microwave whose buttons were soooooooo hard to press. literally took all my strength,True
2,I have never used a microwave whose buttons were soooooooo hard to press. literally took all my strength,True
2,"We were having trouble finding a compact microwave that could accommodate our 11 inch plates. Thought this one would be a winner based on the dimensions listed online. While the interior dimensions were accurate, the actual opening of the door was smaller and the plate could only fit through if heavily tilted. Not exactly what you want for a plate loaded up with food. Outside of this, it seemed to be a fine microwave.",False
2,We were having trouble finding a compact microwave that could accommodate our 11 inch plates. Thought this one would be,True
2,"a winner based on the dimensions listed online. While the interior dimensions were accurate, the actual opening of the door",True
2,was smaller and the plate could only fit through if heavily tilted. Not exactly what you want for a plate,True
2,"loaded up with food. Outside of this, it seemed to be a fine microwave.",True
2,"a winner based on the dimensions listed online. While the interior dimensions were accurate, the actual opening of the door We were having trouble finding a compact microwave that could accommodate our 11 inch plates. Thought this one would be loaded up with food. Outside of this, it seemed to be a fine microwave. was smaller and the plate could only fit through if heavily tilted. Not exactly what you want for a plate",True
1,This microwave came damaged. The button for the door wasn’t able to go in so the door to the microwave wasn’t able to open. Then I noticed I seen it was damaged.,False
1,This microwave came damaged. The button for the door wasn’t able to go in so the door to the microwave,True
1,wasn’t able to open. Then I noticed I seen it was damaged.,True
1,wasn’t able to open. Then I noticed I seen it was damaged. This microwave came damaged. The button for the door wasn’t able to go in so the door to the microwave,True
1,"This microwave is garbage. The labels on the front of the unit are worn off and it sounds off at random after using, clearly on it's way out after 3 months. I've had microwaves last for years but this one needs to be avoided. You'd be much better off buying one for $50.00 at the ""W"" box store. Much more reliable.",False
1,This microwave is garbage. The labels on the front of the unit are worn off and it sounds off at,True
1,"random after using, clearly on it's way out after 3 months. I've had microwaves last for years but this one",True
1,"needs to be avoided. You'd be much better off buying one for $50.00 at the ""W"" box store. Much more",True
1,reliable.,True
1,"random after using, clearly on it's way out after 3 months. I've had microwaves last for years but this one This microwave is garbage. The labels on the front of the unit are worn off and it sounds off at reliable. needs to be avoided. You'd be much better off buying one for $50.00 at the ""W"" box store. Much more",True
3,Had a broken turn wheel,False
3,Had a broken turn wheel,True
3,Had a broken turn wheel,True
2,Just be sure you know what you're looking for in a microwave. This is small and relatively weak (terrible at popping corn).,False
2,Just be sure you know what you're looking for in a microwave. This is small and relatively weak (terrible at,True
2,popping corn).,True
2,popping corn). Just be sure you know what you're looking for in a microwave. This is small and relatively weak (terrible at,True
3,"Compact, cooks fine.My biggest issue is that popcorn bags can't turn properly inside. If the bag gets stuck against the metal plate, the paper will burn. I watch the bags to make sure they don't get stuck, which was much easier before the bulb went out (less than two years after purchase).The power adjustment button has never worked, but the return window passed before I noticed.",False
3,"Compact, cooks fine.My biggest issue is that popcorn bags can't turn properly inside. If the bag gets stuck against the",True
3,"metal plate, the paper will burn. I watch the bags to make sure they don't get stuck, which was much",True
3,"easier before the bulb went out (less than two years after purchase).The power adjustment button has never worked, but the",True
3,return window passed before I noticed.,True
3,"metal plate, the paper will burn. I watch the bags to make sure they don't get stuck, which was much Compact, cooks fine.My biggest issue is that popcorn bags can't turn properly inside. If the bag gets stuck against the return window passed before I noticed. easier before the bulb went out (less than two years after purchase).The power adjustment button has never worked, but the",True
3,"When I ordered this microwave I knew it would be small and not very powerful.  I really don’t use a microwave for cooking, only reheating and for hot water for tea. So, with that in mind, the microwave is just what I expected.  If you need a microwave for regular cooking, I probably would not recommend this one. But, if you only need a “teapot” then this is the one for you!",False
3,When I ordered this microwave I knew it would be small and not very powerful. I really don’t use a,True
3,"microwave for cooking, only reheating and for hot water for tea. So, with that in mind, the microwave is just",True
3,"what I expected. If you need a microwave for regular cooking, I probably would not recommend this one. But, if",True
3,you only need a “teapot” then this is the one for you!,True
3,"microwave for cooking, only reheating and for hot water for tea. So, with that in mind, the microwave is just When I ordered this microwave I knew it would be small and not very powerful. I really don’t use a you only need a “teapot” then this is the one for you! what I expected. If you need a microwave for regular cooking, I probably would not recommend this one. But, if",True
1,"TERRIBLE. Box damaged. Looks like this microwave was returned and re- packaged to be sent to next customer. Microwave was dented, in several areas- Also. Display panel broken.  Not ordering from Black and Decter again",False
1,TERRIBLE. Box damaged. Looks like this microwave was returned and re- packaged to be sent to next customer. Microwave was,True
1,"dented, in several areas- Also. Display panel broken. Not ordering from Black and Decter again",True
1,"dented, in several areas- Also. Display panel broken. Not ordering from Black and Decter again TERRIBLE. Box damaged. Looks like this microwave was returned and re- packaged to be sent to next customer. Microwave was",True
2,Worked fine for a year; looks nice on the counter.The numeric pad died after one year of moderate use.  Never had this happen before but I guess I got a lemon.,False
2,Worked fine for a year; looks nice on the counter.The numeric pad died after one year of moderate use. Never,True
2,had this happen before but I guess I got a lemon.,True
2,had this happen before but I guess I got a lemon. Worked fine for a year; looks nice on the counter.The numeric pad died after one year of moderate use. Never,True
1,This is an extremely weak microwave. I have to heat things for twice the recommended time to get them to heat up. Also tons of condensation build up every time so much that the door drips when I open it and I have to wipe it down. Such a pain. Have never experienced such a terrible microwave. Spend a little  more and get something better.,False
1,This is an extremely weak microwave. I have to heat things for twice the recommended time to get them to,True
1,heat up. Also tons of condensation build up every time so much that the door drips when I open it,True
1,and I have to wipe it down. Such a pain. Have never experienced such a terrible microwave. Spend a little,True
1,more and get something better.,True
1,heat up. Also tons of condensation build up every time so much that the door drips when I open it This is an extremely weak microwave. I have to heat things for twice the recommended time to get them to more and get something better. and I have to wipe it down. Such a pain. Have never experienced such a terrible microwave. Spend a little,True
1,"I don’t understand the number of positive reviews. Here is my honest reflection after having had this microwave for 3 months. I talk about the following below: (1) low power, (2) lingering smell, and (3) useless turntable.(1) Low Power. When I say low, I mean it can’t heat one cup of room temperature water in a mug. We had a much better built in microwave in our previous house and needed to buy a new one since our new house didn’t have one built in. We got this one for the small foot print. Unfortunately, it takes us more than twice the amount of time to heat foods and beverages as compared to our last one.(2) Lingering Smell. If you heat anything in there with any type of scent, be prepared to either leave the door open (and therefor the light on) overnight for the smell to dissipate or live with eating or drinking the scent of whatever was in there prior. If you heat fish, forget about using it for another day. I’ve used it to heat salmon one night and opened it up to heat a cold cup of coffee mid morning the next day only to be met by the most foul scent that can only come from old fish odor. Btw, i clean my microwave daily and it’s spotless so it’s not from food splatters.(3) the turntable is a piece of glass that sits on top of a loose plastic ring with three wheel and the whole thing slides ALL OVER THE PLACE. There are three grooves at the bottom of the glass turntable that is supposed to catch the center turning mechanism in the microwave. However, that will only happen if you precariously balance it in such a way that doesn’t slide around on the wheeled ring thing AND is perfectly situated in mismatched grooves. A hair off and the whole thing slides around again.I wish I had the time and energy to send this back when I still have the chance. Do yourself a favor and pass.",False
1,I don’t understand the number of positive reviews. Here is my honest reflection after having had this microwave for 3,True
1,"months. I talk about the following below: (1) low power, (2) lingering smell, and (3) useless turntable.(1) Low Power. When",True
1,"I say low, I mean it can’t heat one cup of room temperature water in a mug. We had a",True
1,much better built in microwave in our previous house and needed to buy a new one since our new house,True
1,"didn’t have one built in. We got this one for the small foot print. Unfortunately, it takes us more than",True
1,"months. I talk about the following below: (1) low power, (2) lingering smell, and (3) useless turntable.(1) Low Power. When I don’t understand the number of positive reviews. Here is my honest reflection after having had this microwave for 3 much better built in microwave in our previous house and needed to buy a new one since our new house I say low, I mean it can’t heat one cup of room temperature water in a mug. We had a twice the amount of time to heat foods and beverages as compared to our last one.(2) Lingering Smell. If you didn’t have one built in. We got this one for the small foot print. Unfortunately, it takes us more than light on) overnight for the smell to dissipate or live with eating or drinking the scent of whatever was in heat anything in there with any type of scent, be prepared to either leave the door open (and therefor the night and opened it up to heat a cold cup of coffee mid morning the next day only to be there prior. If you heat fish, forget about using it for another day. I’ve used it to heat salmon one and it’s spotless so it’s not from food splatters.(3) the turntable is a piece of glass that sits on top met by the most foul scent that can only come from old fish odor. Btw, i clean my microwave daily grooves at the bottom of the glass turntable that is supposed to catch the center turning mechanism in the microwave. of a loose plastic ring with three wheel and the whole thing slides ALL OVER THE PLACE. There are three wheeled ring thing AND is perfectly situated in mismatched grooves. A hair off and the whole thing slides around again.I However, that will only happen if you precariously balance it in such a way that doesn’t slide around on the favor and pass. wish I had the time and energy to send this back when I still have the chance. Do yourself a",True
2,"Cheap price. However, what took two minutes to heat in my old microwave now takes 6-8 minutes. I’d return it if we weren’t going to redo the kitchen in the next year. Would never recommend this product.",False
2,"Cheap price. However, what took two minutes to heat in my old microwave now takes 6-8 minutes. I’d return it",True
2,if we weren’t going to redo the kitchen in the next year. Would never recommend this product.,True
2,"if we weren’t going to redo the kitchen in the next year. Would never recommend this product. Cheap price. However, what took two minutes to heat in my old microwave now takes 6-8 minutes. I’d return it",True
1,Ordered twice both times it was delivered damaged. I gave up and did not try again.,False
1,Ordered twice both times it was delivered damaged. I gave up and did not try again.,True
1,Ordered twice both times it was delivered damaged. I gave up and did not try again.,True
3,The media could not be loaded.This is a great little microwave except the inside lining is peeling off. I feel this could be an environmental hazard to ones health.,False
3,The media could not be loaded.This is a great little microwave except the inside lining is peeling off. I feel,True
3,this could be an environmental hazard to ones health.,True
3,this could be an environmental hazard to ones health. The media could not be loaded.This is a great little microwave except the inside lining is peeling off. I feel,True
2,Good size and functions but buttons are very difficult to use. Wouldn’t but again.,False
2,Good size and functions but buttons are very difficult to use. Wouldn’t but again.,True
2,Good size and functions but buttons are very difficult to use. Wouldn’t but again.,True
1,"Microwave worked fine for a couple of months. Inexplicably started to smoke during use one time, and now anytime I turn it on it, immediately smells like something is burning (not food. Like a plastic burning smell). Definite fire hazard at this point. Amazon recommended calling the manufacturer, but I only get a busy dial tone when I try the number they supplied.I would look elsewhere for a small microwave.",False
1,"Microwave worked fine for a couple of months. Inexplicably started to smoke during use one time, and now anytime I",True
1,"turn it on it, immediately smells like something is burning (not food. Like a plastic burning smell). Definite fire hazard",True
1,"at this point. Amazon recommended calling the manufacturer, but I only get a busy dial tone when I try the",True
1,number they supplied.I would look elsewhere for a small microwave.,True
1,"turn it on it, immediately smells like something is burning (not food. Like a plastic burning smell). Definite fire hazard Microwave worked fine for a couple of months. Inexplicably started to smoke during use one time, and now anytime I number they supplied.I would look elsewhere for a small microwave. at this point. Amazon recommended calling the manufacturer, but I only get a busy dial tone when I try the",True
3,"I wanted a smaller microwave. This is tiny and  small portions take much longer to heat. I knew there’d be a difference, but it takes 3 or 4 times longer!",False
3,I wanted a smaller microwave. This is tiny and small portions take much longer to heat. I knew there’d be,True
3,"a difference, but it takes 3 or 4 times longer!",True
3,"a difference, but it takes 3 or 4 times longer! I wanted a smaller microwave. This is tiny and small portions take much longer to heat. I knew there’d be",True
3,The only drawback is no handle on it. Hard to open and shuts loudly.,False
3,The only drawback is no handle on it. Hard to open and shuts loudly.,True
3,The only drawback is no handle on it. Hard to open and shuts loudly.,True
1,"Pretty sad this didn't work, the reviews were so good. We are looking for a compact microwave (replacing a Kenmore that we've had forever!) but the opening won't accommodate either of our dinner plates. Funny, I even read a review on the Black & Decker website stating that it was not the quoted 0.7 cubic feet but I did read that the glass turntable was 10"", which is what our old one was, so I took a chance. I didn't measure the inside as the walls aren't perfectly flat, but I can tell you that our 10 7/8 dinner plate would not fit into the interior unless we tilted it - which doesn't seem like a great idea w/ a plate full of food. For $75 I don't want an oven that I'm frustrated with.",False
1,"Pretty sad this didn't work, the reviews were so good. We are looking for a compact microwave (replacing a Kenmore",True
1,"that we've had forever!) but the opening won't accommodate either of our dinner plates. Funny, I even read a review",True
1,on the Black & Decker website stating that it was not the quoted 0.7 cubic feet but I did read,True
1,"that the glass turntable was 10"", which is what our old one was, so I took a chance. I didn't",True
1,"measure the inside as the walls aren't perfectly flat, but I can tell you that our 10 7/8 dinner plate",True
1,"that we've had forever!) but the opening won't accommodate either of our dinner plates. Funny, I even read a review Pretty sad this didn't work, the reviews were so good. We are looking for a compact microwave (replacing a Kenmore that the glass turntable was 10"", which is what our old one was, so I took a chance. I didn't on the Black & Decker website stating that it was not the quoted 0.7 cubic feet but I did read would not fit into the interior unless we tilted it - which doesn't seem like a great idea w/ a measure the inside as the walls aren't perfectly flat, but I can tell you that our 10 7/8 dinner plate plate full of food. For $75 I don't want an oven that I'm frustrated with.",True
3,"I used to have a microwave made by Sharp and it lasted over 25 years. This Black and Decker lasted just short of two years. Maybe Black and Decker make nice tools but not microwaves? I think the motor died because it grinds and I see zaps that can light up a dark room. So, it is not safe to use anymore. When it worked it was fine, it was nothing spectacular, but fine. It was inexpensive so I guess you get what you pay for.",False
3,I used to have a microwave made by Sharp and it lasted over 25 years. This Black and Decker lasted,True
3,just short of two years. Maybe Black and Decker make nice tools but not microwaves? I think the motor died,True
3,"because it grinds and I see zaps that can light up a dark room. So, it is not safe to",True
3,"use anymore. When it worked it was fine, it was nothing spectacular, but fine. It was inexpensive so I guess",True
3,you get what you pay for.,True
3,"just short of two years. Maybe Black and Decker make nice tools but not microwaves? I think the motor died I used to have a microwave made by Sharp and it lasted over 25 years. This Black and Decker lasted use anymore. When it worked it was fine, it was nothing spectacular, but fine. It was inexpensive so I guess because it grinds and I see zaps that can light up a dark room. So, it is not safe to you get what you pay for.",True
2,Smaller than I expected for the pricing,False
2,Smaller than I expected for the pricing,True
2,Smaller than I expected for the pricing,True
1,Microwave is so lightweight that it easily moves around.Never consistently cooks. If I make a bag of popcorn at 1.5 minutes it burns but the next bag set at 1.5 minutes will not be popped completely.Not very powerful as it statesOverall just not a good microwave. Wish I would have paid a little more for a better one.,False
1,Microwave is so lightweight that it easily moves around.Never consistently cooks. If I make a bag of popcorn at 1.5,True
1,minutes it burns but the next bag set at 1.5 minutes will not be popped completely.Not very powerful as it,True
1,statesOverall just not a good microwave. Wish I would have paid a little more for a better one.,True
1,minutes it burns but the next bag set at 1.5 minutes will not be popped completely.Not very powerful as it Microwave is so lightweight that it easily moves around.Never consistently cooks. If I make a bag of popcorn at 1.5 statesOverall just not a good microwave. Wish I would have paid a little more for a better one.,True
2,"Hello,I am sending this message to notify you that my microwave has become a hazard and I will need a replacement. Recently when I had used the microwave, I had placed my food in it per usual, and moved away from it to attend to my work when after some time I had smelled something peculiar. When I went to go check on the microwave, I had seen smoke was rising profusely from the exits. After doing my best to clean it, it still smells excessively of smoke and when I tried to use it once again after the incident, I had seen what looked like smoke formulating inside of it. I am concerned that by continuing to try to use the microwave it may cause a fire, and I do not feel safe having it with the state it is in now. Is it possible that you could please send me a replacement? I sincerely appreciate your assistance.",False
2,"Hello,I am sending this message to notify you that my microwave has become a hazard and I will need a",True
2,"replacement. Recently when I had used the microwave, I had placed my food in it per usual, and moved away",True
2,from it to attend to my work when after some time I had smelled something peculiar. When I went to,True
2,"go check on the microwave, I had seen smoke was rising profusely from the exits. After doing my best to",True
2,"clean it, it still smells excessively of smoke and when I tried to use it once again after the incident,",True
2,"replacement. Recently when I had used the microwave, I had placed my food in it per usual, and moved away Hello,I am sending this message to notify you that my microwave has become a hazard and I will need a go check on the microwave, I had seen smoke was rising profusely from the exits. After doing my best to from it to attend to my work when after some time I had smelled something peculiar. When I went to I had seen what looked like smoke formulating inside of it. I am concerned that by continuing to try to clean it, it still smells excessively of smoke and when I tried to use it once again after the incident, is in now. Is it possible that you could please send me a replacement? I sincerely appreciate your assistance. use the microwave it may cause a fire, and I do not feel safe having it with the state it",True
2,Don’t waist your money on this one.,False
2,Don’t waist your money on this one.,True
2,Don’t waist your money on this one.,True
3,"What I like about this model:--many shortcuts and programming: I rarely have to push more than one or two buttons even for multi-step tasksWhat I don't like about this model:--when it finishes, the display reverts to clock instead of saying ""end"" or ""open"" or anything else to remind me that there's something I need to take out--VERY WEAK FAN: it does a terrible job of removing moisture from the interior, resulting in standing water that boils away and is destroying the structure of the machine. I've had it less than two years, and am waiting for the day it shorts out.",False
3,What I like about this model:--many shortcuts and programming: I rarely have to push more than one or two buttons,True
3,"even for multi-step tasksWhat I don't like about this model:--when it finishes, the display reverts to clock instead of saying",True
3,"""end"" or ""open"" or anything else to remind me that there's something I need to take out--VERY WEAK FAN: it",True
3,"does a terrible job of removing moisture from the interior, resulting in standing water that boils away and is destroying",True
3,"the structure of the machine. I've had it less than two years, and am waiting for the day it shorts",True
3,"even for multi-step tasksWhat I don't like about this model:--when it finishes, the display reverts to clock instead of saying What I like about this model:--many shortcuts and programming: I rarely have to push more than one or two buttons does a terrible job of removing moisture from the interior, resulting in standing water that boils away and is destroying ""end"" or ""open"" or anything else to remind me that there's something I need to take out--VERY WEAK FAN: it out. the structure of the machine. I've had it less than two years, and am waiting for the day it shorts",True
1,Started blinking on and off the 1st time I used it garbage DO NOT BUY!,False
1,Started blinking on and off the 1st time I used it garbage DO NOT BUY!,True
1,Started blinking on and off the 1st time I used it garbage DO NOT BUY!,True
1,"We tried to microwave a bag of popcorn, the microwave got way to hot lit the popcorn on fire scorched the inside completely brown we have been using this for 3 days. Th first order never arrived and due to the danger I've had to request a refund.",False
1,"We tried to microwave a bag of popcorn, the microwave got way to hot lit the popcorn on fire scorched",True
1,the inside completely brown we have been using this for 3 days. Th first order never arrived and due to,True
1,the danger I've had to request a refund.,True
1,"the inside completely brown we have been using this for 3 days. Th first order never arrived and due to We tried to microwave a bag of popcorn, the microwave got way to hot lit the popcorn on fire scorched the danger I've had to request a refund.",True
1,"This microwave will do the job, but have to push buttons 10 times before it works, doesn't heat through in amounted time packages require, you have to slam the door for a loud obnoxious sound every time and sound like it is cheap. I live and learn and should have bought a more expensive one. Pass on this one unless you are desperate.",False
1,"This microwave will do the job, but have to push buttons 10 times before it works, doesn't heat through in",True
1,"amounted time packages require, you have to slam the door for a loud obnoxious sound every time and sound like",True
1,it is cheap. I live and learn and should have bought a more expensive one. Pass on this one unless,True
1,you are desperate.,True
1,"amounted time packages require, you have to slam the door for a loud obnoxious sound every time and sound like This microwave will do the job, but have to push buttons 10 times before it works, doesn't heat through in you are desperate. it is cheap. I live and learn and should have bought a more expensive one. Pass on this one unless",True
1,This microwave leaves condensation after you use it. If you don’t wipe it out after every use it will mold. I had to throw it out.,False
1,This microwave leaves condensation after you use it. If you don’t wipe it out after every use it will mold.,True
1,I had to throw it out.,True
1,I had to throw it out. This microwave leaves condensation after you use it. If you don’t wipe it out after every use it will mold.,True
2,"so you may think you need 700 watts to run this, as it says 700 so many times, but the back of the device says on the label, 1050 input power, 700 watt output in microwave power.am I the only one who thought it was a microwave that would consume 700 watts ?",False
2,"so you may think you need 700 watts to run this, as it says 700 so many times, but the",True
2,"back of the device says on the label, 1050 input power, 700 watt output in microwave power.am I the only",True
2,one who thought it was a microwave that would consume 700 watts ?,True
2,"back of the device says on the label, 1050 input power, 700 watt output in microwave power.am I the only so you may think you need 700 watts to run this, as it says 700 so many times, but the one who thought it was a microwave that would consume 700 watts ?",True
2,A year and weeks in this one broke on us... buy at your own risk.,False
2,A year and weeks in this one broke on us... buy at your own risk.,True
2,A year and weeks in this one broke on us... buy at your own risk.,True
1,This Black & Decker microwave arrived in a box without any damage. Perplexed. In the past I’ve ordered items ‘lightly used’ or ‘slight damage’ ~ this is NOT acceptable Amazon.,False
1,This Black & Decker microwave arrived in a box without any damage. Perplexed. In the past I’ve ordered items ‘lightly,True
1,used’ or ‘slight damage’ ~ this is NOT acceptable Amazon.,True
1,used’ or ‘slight damage’ ~ this is NOT acceptable Amazon. This Black & Decker microwave arrived in a box without any damage. Perplexed. In the past I’ve ordered items ‘lightly,True
3,This product works great but it’s super tiny. I looked at the dimensions before I bought it but realistically not many things fit inside. So think about what you’ll be microwaving before you buy it.,False
3,This product works great but it’s super tiny. I looked at the dimensions before I bought it but realistically not,True
3,many things fit inside. So think about what you’ll be microwaving before you buy it.,True
3,many things fit inside. So think about what you’ll be microwaving before you buy it. This product works great but it’s super tiny. I looked at the dimensions before I bought it but realistically not,True
2,Cheap. Buy something better,False
2,Cheap. Buy something better,True
2,Cheap. Buy something better,True
3,"This is my third one-- same model.  It's easy to use, etc.  The first lasted about three year, then stopped working.  It's so inexpensive, well, couldn't complain.  I bought it for the form factor (dimensions)  not any other reason.  Ordered a replacement.  IT DIDN'T WORK out of the box.  Great support from Amazon.  They replaced it within 2 days.  Didn't even need the warranty I purchased.  However, the B&D batting record is not very good.  I am expecting to have to juse that warranty after-all.  Still, it works and fits in the space I have.",False
3,"This is my third one-- same model. It's easy to use, etc. The first lasted about three year, then stopped",True
3,"working. It's so inexpensive, well, couldn't complain. I bought it for the form factor (dimensions) not any other reason. Ordered",True
3,a replacement. IT DIDN'T WORK out of the box. Great support from Amazon. They replaced it within 2 days. Didn't,True
3,"even need the warranty I purchased. However, the B&D batting record is not very good. I am expecting to have",True
3,"to juse that warranty after-all. Still, it works and fits in the space I have.",True
3,"working. It's so inexpensive, well, couldn't complain. I bought it for the form factor (dimensions) not any other reason. Ordered This is my third one-- same model. It's easy to use, etc. The first lasted about three year, then stopped even need the warranty I purchased. However, the B&D batting record is not very good. I am expecting to have a replacement. IT DIDN'T WORK out of the box. Great support from Amazon. They replaced it within 2 days. Didn't to juse that warranty after-all. Still, it works and fits in the space I have.",True
2,It didn't even last a year! Horrible!,False
2,It didn't even last a year! Horrible!,True
